,,Q1 ,Q2,,,,,,,Q3,,,,Q4,,,,,,,,,,,,,,,,Q5,Q6,Q7,,,,,,,,,,,,,,,,Q8,Q9,Q10,Q11
H2,ESI1,ordi,,,,,,1,,ot,na,na,ot,,,,1,,,,,,,,,,,,,qqf,qqf,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,qqf,NR,F,28
H2,ESI2,ordi,1,,,,,,,non,ot,non,ot,,,,,,,,1,1,,1,1,,,,,js,qqf,,,,,,,,,,,1,,,,,,sv,qqf,F,22
H2,ESI3,pas,,,,,,1,,osp,non,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,38
H2,ESI4,ordi,,,,,,1,,non,ot,non,ot,,,,1,,,,,,1,,,,,,,js,sv,,,,,,,,,,,1,,,,,,qqf,sv,F,23
H2,ESI5,papier,,,,,,1,,non,ot,non,non,,,,1,1,,,,,1,,,,,,,js,sv,,,,,,,,,,,,,,,1,,NA,NA,F,22
H2,ESI6,pas,,,,,,1,,na,ot,na,ot,,,,1,,,,1,,,,,,,,,js,sv,,,,,,,,,,,,,,1,,,js,js,F,21
H2,ESI7,pas,,,,,,1,,non,ot,non,non,,,,1,,,,,,,,,,,,,js,sv,,,,,,,,,,,,,,1,1,,NA,NA,F,22
H2,ESI8,papier,,,,,,1,,non,ot,non,osp,,,,1,,,,1,,,,,,,,,1X,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,20
H2,ESI9,pas,,,,,,1,,non,ot,non,non,,1,,1,,,,,,,,,,,,,js,sv,,,,,,,,,,,,,,,1,,NA,NA,F,22
H2,ESI10,pas,,,,,,1,,na,ot,na,ot,1,,,1,,,,1,,,1,,,,,,qqf,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,21
H2,ESI11,pas,na,na,na,na,na,na,na,osp,na,na,na,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,46
H2,ESI12,pas,1,,,,,,,non,ot,ot,non,,,,1,,,,,,1,,,,,,,js,sv,,,,,,,,,,1,,,,,,,js,sv,H,21
H2,ESI13,papier,1,,,,,,,non,ot,non,ot,,,,,1,,,,,,,1,,,,,qqf,qqf,,,,,,,,,,,,,,1,,,js,js,F,21
H2,ESI14,papier,,,,1,,,,ot,na,ot,na,,,,1,,,,,,,,,,,,,sv,sv,,,,,,,,,,,,,lire,,,,js,qqf,F,34
H2,ESI15,papier,1,,,,,,,non,osp,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,28
H2,ESI16,pas,1,1,,,,,,non,ot,non,non,1,,,1,,,,,,,,1,,,,,qqf,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,23
H2,ESI17,pas,1,,,,,,,non,ot,non,osp,1,1,,1,,,,1,,,,,,,,,sv,sv,,,,,,,,,,,,,,1,,,js,js,F,21
H2,ESI18,pas,1,,,,,,,na,ot,na,na,,,,1,,,,1,,,,1,,,,,NR,NR,,,,,,,,,,,,,,,1,,NA,NA,F,22
H2,ESI19,pas,,,,,,1,,ot,ot,non,non,1,1,,1,,,,1,,1,,,,,,,1X,sv,,,,,,,,,,,,,,,1,,NA,NA,F,22
H2,ESI20,pas,,,,,,1,,non,ot,non,non,,1,,1,,,,1,,,,1,,,,,js,sv,,,,,,,,,,,,,,,1,,NA,NA,F,20
H2,ESI21,papier,1,1,,,,,,ot,ot,na,na,1,,,,,,,,,,,,,,,,sv,sv,1,,,,,,,,,,,,,,,,sv,sv,F,27
H2,ESI22,pas,1,,,,,,,ot,na,na,na,,,,1,,,,1,,,,,,,,,sv,sv,,,,,,,,,,,,,,,1,,NA,NA,F,23
H2,ESI23,papier,,,,,,1,,non,ot,non,non,,1,,1,,,,,,,,,,,,,qqf,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,35
H2,ESI24,papier,1,1,,,,,,non,ot,non,non,,,,1,,,,,,1,,,,,,,js,tt,,,,,,,,,,,,,,,1,,NA,NA,H,22
H2,ESI25,papier,1,,,,,,,na,ot,na,na,,,,1,1,,,1,,,,,,,,,js,sv,,,,,,,,,,,,,,,1,,NA,NA,F,23
H2,ESI26,pas,,,,,,1,,non,ot,non,ot,,,,1,,,,,,,,,reg-sport,,,,js,sv,,,,,,,,,,,,,,1,,,js,js,H,22
H2,ESI27,pas,1,,,,,,,ot,ot,non,ot,,1,,1,,,,,,1,,,,,,,js,sv,,,,,,,,,,,,,,1,,,js,js,H,21
H2,ESI28,ordi,1,,,,,,,non,ot,non,ot,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,1,,,,,,tt,qqf,F,23
H2,ESI29,papier,1,1,,,,,,na,osp,na,na,1,1,,1,1,,,,,,,,,,,,1X,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,22
H2,ESI30,pas,,,,,,1,,non,ot,non,non,,1,,1,,,,1,,,,,,,,,js,sv,,,,,,,,,,,,,,,1,,NA,NA,F,25
H2,ESI31,pas,1,1,,,,,,na,ot,na,na,1,,,,,,,,,,,,,,,,1X,js,,,,,,,,,,,,,,,1,,NA,NA,F,23
H2,ESI32,pas,1,1,,,,,,non,ot,non,ot,1,1,,1,1,,,1,,1,,,,,,,sv,sv,1,,,,,,,,,,1,1,,,,,qqf,qqf,H,24
H2,ESI33,pas,1,1,,,,,,non,ot,non,non,,,,1,,,,,,,,,,,,,1X,1X,,,,,,,,,,,,,,,1,,NA,NA,F,21
H2,ESI34,ordi,1,1,,,,,,non,ot,non,ot,1,1,,1,,,,,,,1,,,,,,qqf,qqf,,,,,,,,,,1,1,,,,,,tt,1X,F,21
H2,ESI35,papier,,,,,,1,,non,osp,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,32
H2,ESI36,papier,1,,,,,,,osp,osp,non,non,,,,1,1,,,,,1,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,28
H2,ESI37,pas,1,,,,,,,osp,non,non,non,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,40
H2,ESI38,pas,1,,,,,,,non,ot,non,ot,1,1,,1,1,,,1,1,1,,1,,,,,tt,tt,,,,,,,,,,1,1,1,,,,,qqf,js,F,23
H2,ESI39,pas,,,,,,1,,non,ot,ot,na,,,,1,1,,,1,,,,1,,,,,js,qqf,,,,,,,,,,1,,,,,,,js,1X,F,20
H2,ESI40,pas,,,,,,1,,non,ot,non,non,,,,1,1,,,1,,,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,22
H2,ESI41,ordi,1,,,,,,,non,ot,non,ot,,1,,1,,,,,,,,1,,,,,sv,qqf,,,,,,,,,,1,1,,,,,,tt,qqf,F,20
H2,ESI42,pas,,,,,,1,,non,ot,non,ot,,1,,1,1,1,,1,,1,,1,,,,,tt,tt,1,1,1,1,1,,1,,1,,,,,,,,1X,sv,H,30
H2,ESI43,pas,,,,,,1,,non,ot,non,non,,1,,1,1,,,,,,,,,,,,sv,sv,,,,,,,,,,,,,,,1,,NA,NA,H,39
H2,ESI44,papier,,,,,,1,,na,ot,na,na,,,,1,1,,,,,,,,shop,,,,js,sv,,,,,,,,,,,,,,,1,,NA,NA,F,23
H2,ESI45,papier,,,,,,1,,osp,non,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,38
H2,ESI46,papier,1,,,,,,,ot,non,non,osp,,,,1,,,,,,,,,,,,,js,sv,,,,,,,,,,,,,,1,,,NR,NR,F,21
H2,ESI47,pas,,,,,,1,,osp,non,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,40
H2,ESI48,pas,,,,,,1,,non,ot,non,non,,1,,1,,,,,1,,,,,,,,js,sv,,,,,,,,,,,,,,,1,,NA,NA,F,38
H2,ESI49,pas,,,,,,1,,non,ot,non,non,,1,,,,,,,,,,,,,,,js,1X,,,,,,,,,,,,,,,1,,NA,NA,F,45
H2,ESI50,pas,,,,,,1,,osp,non,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,1,,,js,js,F,45
H2,ESI51,papier,1,,,,,,,osp,non,non,non,,,,,,,,,,,,,,1,,,NR,NR,,,,,,,,,,,,,,,1,,NA,NA,F,42
C3,ESI1,papier,,,,,,1,,non,ot,ot,non,,,,1,,,,,,,,,,,,,js,1X,,,,,,,,,,,,,,1,,,js,js,F,20
C3,ESI2,ordi,1,,,,1,,anciencours,non,ot,na,ot,,1,,1,1,,,,,,,,,,,,js,sv,,,,1,,,,,,,,,WTFE,,,,tt,1X,F,22
C3,ESI3,ordi,1,,,,1,,TFE,non,ot,non,ot,,,,1,,,,,,,,1,,,,,js,qqf,,,,,,,,,,1,1,,,,,,qqf,sv,F,22
C3,ESI4,papier,1,,,,,,,na,ot,na,na,,1,,1,1,,,,,,,,,,,,js,sv,,,,,,,,,,,,,,,1,,NA,NA,F,25
C3,ESI5,ordi,,,,,,1,,non,non,non,ot,,,,,,,,,,,,,,1,,,js,1X,,,,,,,,,,,1,,,,,,tt,1X,H,22
C3,ESI6,papier,,,,,,1,,na,ot,na,na,,,,1,1,,,,,1,,1,E-book,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,23
C3,ESI7,papier,1,,,,,,,ot,ot,non,non,,,,1,1,,,,,1,,,,,,,js,sv,,,,,,,,,,,,,,,1,,NA,NA,F,22
C3,ESI8,papier,1,,,,,,,non,ot,non,non,,,,,,,,,,1,,,,,,,sv,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,22
C3,ESI9,papier,1,,,,,,,non,osp,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,22
C3,ESI10,papier,,,,,,1,,osp,non,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,js,js,F,37
C3,ESI11,pas,,,,,,1,,non,ot,osp,non,,1,,1,,,,1,,1,,1,,,,,jnsp,tt,,,,,,,,,,,,,,1,,,js,js,F,24
C3,ESI12,papier,1,,,,,,,non,ot,osp,non,,1,,,1,,,,,,,1,,,,,js,qqf,,,,,,,,,,,,,,1,,,NR,NR,F,24
C3,ESI13,papier,1,,,,,,,osp,osp,non,non,,1,,1,1,,,1,1,1,,1,,,,,js,sv,,,,,,,,,,,,,,,1,,nvp,nvp,F,27
C3,ESI14,pas,,,,,,1,,non,ot,non,non,,,,1,,,,,,1,,,,,,,qqf,sv,,,,,,,,,,,,,,,1,,NA,NA,F,24
C3,ESI15,papier,1,,,,,,,na,ot,na,na,,1,,1,1,,,1,,,,1,,,,,js,sv,,,,,,,,,,,,,,,1,,NA,NA,F,23
C3,ESI16,papier,,,,,,1,,ot,na,na,na,,,,1,,,,,,1,1,1,,,,,qqf,qqf,,,,,,,,,,,,,,,1,,js,js,F,22
C3,ESI17,X,1,1,,,,,,ot,ot,non,osp,1,1,,1,1,,,,,,1,1,,,,,sv,sv,1,1,,1,,,,,,1,1,,,,,,1X,1X,F,24
C3,ESI18,X,,1,,,,,,non,ot,non,ot,,1,,,,,,,,,,1,,,,,qqf,1X,,1,,,,,,,,,1,,,,,,tt,1X,F,24
C3,ESI19,papier,1,,,,,,,na,osp,na,na,,,,,,,,,,,,,,1,1,,NR,NR,,,,,,,,,,,,,,,1,,NA,NA,F,21
C3,ESI20,papier,1,,,,,,,non,osp,non,non,,,,,,,,,,,,,cons-SMS,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,28
C3,ESI21,X,,,,,,1,,non,ot,non,ot,,,,1,,,,,,,,1,,,,,qqf,1X,,,,,,,,,,,1,,,,,,tt,js,F,21
C3,ESI22,papier,,,,,,1,,non,ot,non,non,,1,,1,,,,,,,,,,,,,1X,sv,,,,,,,,,,,,,,,1,,NA,NA,F,20
C3,ESI23,papier,,,,,,1,,non,ot,non,non,,1,,1,,,,1,,,,,,,,,1X,sv,,,,,,,,,,,,,,,1,,NA,NA,F,22
C3,ESI24,ordi,,,,,,1,,non,ot,non,ot,,1,1,1,,,,1,,,,,,,,,qqf,qqf,,,,,,,,,,,1,,,,,,js,qqf,F,22
C3,ESI25,papier,1,,,,,,,non,ot,non,non,,1,,1,1,,,1,1,1,,,,,,,js,sv,,,,,,,,,,,,,,,1,,NA,NA,F,20
C3,ESI26,papier,,,,,,1,,osp,non,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,js,js,F,22
C3,ESI27,papier,1,,,,,,,non,ot,non,non,,,,1,1,,,1,,,,1,,,,,js,sv,,,,,,,,,,,,,,,1,,NA,NA,F,24
C3,ESI28,papier,,,,,,1,,non,ot,non,osp,,,,1,,,,,,,,,,,,,js,1X,,,,,,,,,,,,,,1,,,js,js,F,25
C3,ESI29,papier,,,,,,1,,non,osp,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,1,,,js,js,F,34
C3,ESI30,pas,,,,,,1,,ot,non,non,non,,,,,1,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,js,js,F,23
C3,ESI31,papier,,,,,,1,,non,ot,non,non,,1,,,1,,1,,,,,,,,,,1X,qqf,,,,,,,,,,,,,,,1,,NA,NA,H,32
C3,ESI32,ordi,1,,,,,,,na,ot,non,ot,,1,,,,,,,,,,,,,,,js,qqf,,,,,,,,,,1,1,,,,,,qqf,tt,F,22
C3,ESI33,papier,1,,,,,,,non,ot,na,na,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,1,,,,,,,,,,js,qqf,F,24
C3,ESI34,pas,1,,,,,,,non,ot,non,ot,,1,,1,1,,,1,,1,,,,,,,js,sv,,1,,,,,,,,1,,,,,,,js,tt,F,21
C3,ESI35,papier,1,,,,,,,osp,non,non,non,,,,,,,,,,,,,,1,1,,NR,NR,,,,,,,,,,,,,,,1,,js,js,F,28
C3,ESI36,X,1,,,,,,,non,ot,non,ot,,,,1,1,,,1,,1,1,,,,,,qqf,qqf,,,,,,,,,,,1,,,,,,js,js,F,35
C3,ESI37,papier,1,1,,,,,,non,ot,non,osp,,1,,1,1,,1,,,1,,1,,,,,sv,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,38
C3,ESI38,ordi,1,,,,,,,non,ot,non,ot,,,,1,,,,,,,,1,,,,,js,sv,,,,,,,,,,,,,,1,,,qqf,js,F,22
C3,ESI39,papier,,1,,,,,,non,ot,non,non,,1,,1,1,,1,1,1,1,,1,,,,,js,sv,,,,,,,,,,,,,,,1,,nvp,nvp,F,22
C3,ESI40,papier,,1,,,,,,ot,na,na,na,,1,,1,,,,,,,,,,,,,js,sv,,,,,,,,,,,,,,,1,,nvp,nvp,F,25
C3,ESI41,ordi,1,,,,,,,non,osp,non,ot,,,,1,1,,,,,,,,,,,,js,qqf,,,,,,,,,,,1,,,,,,tt,js,H,22
C3,ESI42,papier,1,,,,,,,non,osp,non,non,,1,,1,,,,,,,,1,,,,,js,1X,,,,,,,,,,,,,,,1,,NA,NA,F,26
C3,ESI43,ordi,1,,,,,,,non,ot,non,ot,,1,,1,1,,,1,,1,,,,,,,js,tt,,,,,,,1,,1,,,,,,,,js,tt,F,21
C3,ESI44,papier,1,1,,,,,,na,ot,na,na,,1,,1,,,,1,,,,,,,,,js,sv,,,,,,,,,,,,,,,1,,NA,NA,F,20
C3,ESI45,ordi,1,,,,,,,na,ot,na,ot,,1,,1,1,,,1,,1,,,,,,,js,sv,,,,,,,,,,,1,,,,,,tt,js,F,22
C3,ESI46,pas,,,,,,1,,non,ot,non,non,,,,1,,,,,,,,1,,,,,sv,sv,,,,,,,,,,,,,,,1,,NA,NA,F,23
C3,ESI47,papier,1,,,,,,,na,ot,na,na,,1,,1,1,,,1,,,,,,,,,qqf,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,25
C3,ESI48,pas,,,,,,1,,non,ot,non,ot,,1,,1,1,,,1,1,,,,,,,,jjs,sv,,,,,,,,,,,,,pptcours,,,,qqf,js,F,21
C3,ESI49,X,1,1,,,,,,na,ot,na,na,1,1,,1,,,,,,1,,,,,,,1X,sv,,,,,,,,,,,,,,,1,,NA,NA,F,24
C3,ESI50,pas,1,,,,,,,non,ot,na,ot,,1,,1,,,,1,,,,,,,,,js,sv,,,,,,,,,,1,,,,,,,js,tt,F,23
C3,ESI51,ordi,1,1,,,,,,non,ot,non,ot,,1,,1,1,,,1,,1,,,,,,,js,tt,,,,,,,,,,1,1,,,,,,qqf,1X,F,23
C3,ESI52,X,1,,,,,,,osp,non,non,non,1,,,,,,,1,,,,,,,,,qqf,qqf,,,,,,,,,,,,,,,1,,js,js,F,26
C3,ESI53,pas,,,,,,1,,non,non,non,non,,,,1,1,,,1,,,,1,,,,,qqf,qqf,,,,,,,,,,,,,,,1,,NA,NA,H,30
C3,ESI54,papier,1,,,,,,,na,na,na,na,,,,1,,,,,,,,,,,,,qqf,1X,,,,,,,,,,,,,,,1,,NA,NA,F,30
C3,ESI55,papier,,,,,,1,,non,non,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,1,,,js,js,F,47
C3,ESI56,ordi,1,,1,,,,,na,ot,na,ot,,1,,1,,,,1,,1,,,,,,,tt,tt,,,1,,,,1,,1,,,,,,,,qqf,tt,F,23
C3,ESI57,papier,1,,,,,,,non,ot,non,non,,,,1,1,,,1,1,,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,js,js,F,22
C3,ESI58,papier,1,,,,,,,na,osp,na,na,,,,,1,,,,,,,,,,,,1X,1X,,,,,,,,,,,,,,,1,,NA,NA,F,40
C3,ESI59,papier,,,,,,1,,na,osp,na,na,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,39
C3,ESI60,papier,1,,,,,,,non,non,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,1,,,js,js,F,42
C3,ESI61,papier,1,1,,,,,,na,ot,na,na,1,,,1,,,,1,,,1,,,,,,sv,sv,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,NR,NR,NA,NA
C3,ESI62,pas,na,na,na,na,na,na,na,osp,na,na,osp,1,,,,,,,,,,,,,,,,qqf,qqf,,,,,,,,,,1,,,,,,,qqf,NR,F,29
C3,ESI63,papier,1,,,,,,,non,ot,na,na,,1,,1,1,,1,1,,,,,,,,,js,sv,,,,,,,,,,,,,,,1,,NA,NA,F,20
C3,ESI64,papier,1,,,,,,,na,ot,na,na,,,,1,1,,,,,,,1,,,,,js,sv,,,,,,,,,,,,,,,1,,NA,NA,F,23
C3,ESI65,ordi,1,,,,1,,telport,non,ot,non,ot,,1,,,,,,,,,,1,,,,,js,qqf,,,,,,,,,,,1,,pptcours,,,,tt,1X,F,23
C3,ESI66,pas,1,,,,1,,telport,ot,ot,non,ot,,1,,1,1,,,,,1,,1,,,,,js,tt,,,,,,,,,,,,,pptcours,,,,qqf,qqf,F,23
C3,ESI67,papier,1,,,,,,,na,ot,na,na,,1,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,22
C3,ESI68,pas,1,,,,,,,na,osp,na,ot,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,,1,,,js,js,F,23
C3,ESI69,ordi,1,,,,,,,ot,na,na,ot,,,,1,1,,,,,1,,,,,,,js,qqf,,,,,,,,,,,1,,orgdossinfo,,,,tt,qqf,F,21
C3,ESI70,pas,,,,,,1,,na,ot,na,ot,,,,1,,,,,,1,,,,,,,sv,tt,,,,,1,,,,1,,,,,,,,NR,NR,H,22
C3,ESI71,ordi,1,,,,1,,anciencours,non,ot,na,ot,,,,,1,,,1,,1,,,WTFE,,,,qqf,qqf,,,,,,,,,,1,1,,,,,,tt,js,F,22
C3,ESI72,papier,,,,,,1,,non,osp,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,31
C3,ESI73,papier,,,,,,1,,osp,na,non,non,,,,,,,,,,,,,,1,,,js,js,,,,,,,,,,,,,,,1,,NA,NA,F,37
C3,ESI74,papier,1,,,,,,,non,ot,na,na,,1,,1,1,,,1,,1,,,,,,,js,sv,,,,,,,,,,,,,,1,,,js,js,F,22
C3,ESI75,papier,1,,,,,,,non,ot,non,non,,,,1,1,,,1,,1,,,easyjet,,,,js,sv,,,,,,,,,,,,,,,1,,js,js,F,22
C3,ESI76,papier,1,,,,,,,osp,na,na,na,,,,1,,,,,,,,,,,,,js,1X,,,,,,,,,,,,,,,1,,NA,NA,F,40
C3,ESI77,pas,,,,,,1,,ot,na,na,na,,1,,,,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,,1,,,js,js,F,25
C3,ESI78,ordi,1,,,,1,,qt_int,non,osp,non,ot,,1,,,,,,,,,,,,,,,js,1X,,,,,,,,,,1,1,,,,,,js,1X,F,22
C3,ESI79,pas,1,,,,,,,non,ot,non,ot,1,,,1,1,,,,,1,,1,,,,,sv,sv,,,,,,,,,,,,,,1,,,NR,NR,F,22
C3,ESI80,papier,,,,,,1,,ot,non,non,non,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,,1,1,,js,js,F,23
C3,ESI81,pas,,,,,,1,,non,ot,non,non,,,,,,,,,,1,,,,,,,1X,sv,,,,,,,,,,,,,,,1,,js,js,F,21
C3,ESI82,ordi,,,,,,1,,na,na,na,ot,,,,1,1,,,,,,,,,,,,qqf,qqf,,,,,,,,,,,1,,,,,,tt,js,F,24
C3,ESI83,ordi,,,,,,1,,na,na,na,ot,,,,1,,,,,,,,,,,,,1X,1X,,,,,,,,,,1,1,,,,,,js,1X,F,22
C3,ESI84,papier,,,,,,1,,ot,non,non,non,,,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,39
C3,ESI85,pas,1,,,,,,,non,ot,non,ot,,,,,,,,1,,1,,,,,,,sv,tt,,,,,,,,,,,,,lire,,,,1X,tt,F,20
C3,ESI86,pas,1,,,,,,,ot,ot,non,ot,,1,,1,1,,,1,1,,,,,,,,js,tt,,1,1,1,,,1,1,,,,,,,,,js,sv,F,23
C3,ESI87,ordi,,,,,,1,,ot,ot,non,ot,,1,,1,1,,,,,,,,,,,,js,qqf,,,,,,,,,,1,1,,,,,,sv,js,F,23
C3,ESI88,ordi,,,,,,1,,ot,ot,non,ot,,1,,1,1,,,1,,,,,,,,,js,qqf,,,,,,,,,,1,1,,,,,,sv,js,F,22
C3,ESI89,ordi,,,,,,1,,ot,ot,non,non,,1,,1,,,,,,,,,,,,,js,qqf,,,,,,,,,,,,,,1,,,NA,NA,F,21
C3,ESI90,ordi,1,,,,,,,non,ot,na,ot,,,,1,1,,,,,1,,,,,,,js,qqf,,,,,,,,,,,,,suivrecours,,,,tt,js,F,23
C3,ESI91,X,,,,,,1,,non,osp,non,ot,,,,1,,,,,,,,,,,,,qqf,qqf,,,,,,,,,,,,,notercours,,,,tt,js,F,23
C3,ESI92,papier,,,,,,1,,non,osp,non,non,,,,1,1,,,1,,,,,,,,,js,qqf,,,,,,,,,,,,,,1,,,js,js,F,22
C3,ESI93,papier,,,,,,1,,non,ot,non,non,,,,1,1,,,1,,,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,js,js,F,21
C3,ESI94,papier,,,,,,1,,non,osp,non,non,,1,,1,1,,,1,1,1,,1,,,,,js,sv,,,,,,,,,,,,,,,1,,NA,NA,F,22
C3,ESI95,papier,,,,1,,,,osp,na,na,na,,,,1,,,,,,,,,,,,,js,1X,,,,,,,,,,,,,,,1,,NA,NA,F,41
C3,ESI96,X,1,,,1,,,,osp,na,na,ot,,,,1,,,,,,,,,,,,,1X,qqf,,,,,,,,,,1,,,,,,,qqf,1X,F,28
C3,ESI97,ordi,1,,,,1,,jeu,non,ot,non,ot,,1,,1,1,,,1,,1,,1,,,,,js,sv,,1,1,1,,,1,,,1,1,,TFE,,,,js,tt,F,21
C3,ESI98,papier,1,,,,,,,non,ot,non,non,,1,,1,1,,,1,1,,,,,,,,js,sv,,,,,,,,,,,,,,,1,,NA,NA,F,21
C3,ESI99,pas,,,1,,1,,anciencours,ot,ot,non,ot,,1,,1,1,,,1,1,1,1,,,,,,jnsp,jnsp,,,,,,,,,,,,,TFE,,,,tt,tt,F,24
C3,ESI100,papier,1,,,,,,,non,ot,non,non,,,,1,1,,1,1,,1,1,1,,,,,sv,sv,,,,,,,,,,,,,,,1,,NA,NA,F,22
C3,ESI101,papier,1,,,,,,,ot,ot,non,non,,1,,1,1,,,1,1,,,,,,,,js,sv,,,,,,,,,,,,,,,1,,js,js,F,23
C3,ESI102,papier,1,,,,,,,ot,ot,non,non,,1,,1,,,,,,,,,,,,,qqf,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,22
C3,ESI103,papier,,,,,,1,,non,ot,non,non,,,,1,1,,,1,,,,1,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,20
C3,ESI104,papier,,,,,,1,,ot,ot,non,non,,1,,1,,,,1,,,,,,,,,sv,sv,,,,,,,,,,,,,,,1,,NA,NA,F,21
C3,ESI105,papier,1,,,,,,,non,ot,non,non,,1,,,,,,,,1,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,22
C3,ESI106,ordi,,,,,,1,,osp,osp,non,ot,1,,,,,,,,,,,,,,,,1X,js,1,,,,,,,,,,,,,,,,tt,js,F,40
C3,ESI107,papier,1,,,,,,,non,ot,non,non,,,,,,,,,,,,1,,,,,qqf,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,22
C3,ESI108,papier,,,,,,1,,ot,na,na,na,,,,1,,,,1,,,,,,,,,sv,sv,,,,,,,,,,,,,,,1,,js,js,H,41
C3,ESI109,pas,,,,,,1,,na,na,na,osp,,,,,,,,,,,,,,1,,,js,js,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,NR,NR,NA,NA
C3,ESI110,papier,1,,,,,,,non,ot,na,na,,1,,1,1,,,,,,,1,,,,,js,sv,,,,,,,,,,,,,,,1,,NA,NA,F,26
B1,ESI1,ordi,1,,,,,,,na,na,na,ot,,,,,,,,,,,,,,1,1,,NA,NA,,,,,,,,,,,,,notercours,,,,tt,js,F,22
B1,ESI2,ordi,1,,,,,,,non,ot,non,ot,,,,1,,,,,,,,,,,,,js,sv,,,,,,,,,,,,,notercours,,,,tt,js,F,23
B1,ESI3,ordi,1,,,,,,,non,ot,non,ot,,,,1,,,,1,,,,,,,,,js,qqf,,,,,,,,,,,1,,,,,,tt,js,F,20
B1,ESI4,ordi,1,,,,,,,non,ot,na,ot,,,,,,,,1,,,,1,,,,,js,qqf,,,,,,,,,,,1,,,,,,tt,js,F,22
B1,ESI5,ordi,1,,,,,,,non,ot,na,ot,,,,,,,,1,,,,1,,,,,js,qqf,,,,,,,,,,,1,,,,,,tt,1X,F,21
B1,ESI6,ordi,1,,,,,,,non,ot,non,ot,,,,1,,,,1,,,,,,,,,js,sv,,,,,,,,,,,1,,,,,,tt,js,F,21
B1,ESI7,papier,1,,,,,,,non,ot,non,na,,1,,1,,,,,,,,,,,,,1X,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,28
B1,ESI8,papier,,,,,,1,,non,ot,non,non,,1,,1,,,,1,,,,,,,,,js,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,35
B1,ESI9,papier,1,,,,,,,non,ot,non,non,1,1,,1,,,,,,,,1,,,,,1X,qqf,,,,,,,,,,,,,,,1,,NA,NA,F,27
B1,ESI10,ordi,1,,,,,,,non,ot,non,ot,,1,,1,,,,1,,,,,,,,,js,sv,,,,,,,,,,,1,,,,,,tt,1X,H,25
